	qid	rid	q_sen	r_sen	label
15670	4357	0	什么时候过二	嗯嗯	0
15671	4357	1	什么时候过二	咱们来看过啊	0
15672	4357	2	什么时候过二	奥奥，我以为你知道西山来看过呢	0
15673	4357	3	什么时候过二	钥匙在我这随时看房	0
15674	4357	4	什么时候过二	一汽家园的都没过二	0
15675	4358	0	这个也可以看看	好的	0
15676	4358	1	这个也可以看看	好的	0
15677	4359	0	大概能谈多少下来	建议您先来看房，觉得满意我们去谈下，	1
15678	4359	1	大概能谈多少下来	一般100万左右的房子套三空间在2-3个	1
15679	4359	2	大概能谈多少下来	点	0
15680	4360	0	这不是离皇岗小学远，距福民小学近？	不好意思，这个是带福民小学跟皇岗中学的，小区名字我看错了，不过现在皇岗中学在重建，变成9年制的，	1
15681	4360	1	这不是离皇岗小学远，距福民小学近？	不过这套房子看房不怎么方便，租客不配合，带的是9200的预约，	0
15682	4360	2	这不是离皇岗小学远，距福民小学近？	有机会就读这个新学校，也有可能还是跟以前一样，因为现在规划还没出来，新学校还没建好，不好说	1
15683	4361	0	平江中学是分部还是本部?	本部	1
15684	4361	1	平江中学是分部还是本部?	学区都很好的，	0
15685	4361	2	平江中学是分部还是本部?	都是差不多的，	0
15686	4362	0	我想看下这房子	点vr带看	0
15687	4362	1	我想看下这房子	。	0
15688	4362	2	我想看下这房子	😁	0
15689	4363	0	明天能不能看	明天几点	1
15690	4363	1	明天能不能看	我约下	1
15691	4363	2	明天能不能看	👌👌	0
15692	4364	0	中学呢	中学是85中学	1
15693	4364	1	中学呢	这套房子性价比挺高的 您想看的话帮您约房主	0
15694	4364	2	中学呢	对的不是重点	0
15695	4365	0	房本下来了么	下来啦	1
15696	4365	1	房本下来了么	不是的	0
15697	4365	2	房本下来了么	契税票已过2年	0
15698	4365	3	房本下来了么	正常的税点的	0
15699	4365	4	房本下来了么	3个点	0
15700	4366	0	这个房子产权证有吗？	这个房子产权证年底下来	1
15701	4366	1	这个房子产权证有吗？	还有这个房子，也是产权年底下来	0
15702	4366	2	这个房子产权证有吗？	就是先交首付，然后等产权下来再过户	0
15703	4366	3	这个房子产权证有吗？	这个房子，房本子这个月下来	1
15704	4366	4	这个房子产权证有吗？	现在正在办，业主说四五号房本子就能下来	1
15705	4367	0	哦，我想知道大概什么时候去	半个小时吧	0
15706	4367	1	哦，我想知道大概什么时候去	我打电话	0
15707	4367	2	哦，我想知道大概什么时候去	打电话了   十分钟就到	0
15708	4368	0	是几期的？	一期的	1
15709	4368	1	是几期的？	在八楼，不带电梯	0
15710	4368	2	是几期的？	还在在协商装电梯的事了	0
15711	4368	3	是几期的？	是的 ，所以我先跟你说，觉得有意向去看 要不然让你白跑一趟也不好 	0
15712	4368	4	是几期的？	商住楼 ，在好莱坞 旁边	0
15713	4369	0	什么时候能够看房呢？	看您时间	1
15714	4369	1	什么时候能够看房呢？	您好，您之前咨询的锦江丽舍小区有新上房源，不知道您是否感兴趣？	0
15715	4370	0	有证吗	目前还在排队	1
15716	4370	1	有证吗	您想要几楼的	0
15717	4370	2	有证吗	我可以帮您推荐其他的	0
15718	4370	3	有证吗	只要60多的是吗	0
15719	4370	4	有证吗	方便加个微信吗，到时候直接发给您看	0
15720	4371	0	120可以卖吗	先来看下房子呗	0
15721	4371	1	120可以卖吗	那做不到😂	0
15722	4371	2	120可以卖吗	空间不大，业主平时也忙，有诚意的话先实地看，价格的话可能在138左右这样子	1
15723	4372	0	三楼会不会挡光	万科楼间距还是可以的	0
15724	4372	1	三楼会不会挡光	一点不挡是不可能的	1
15725	4372	2	三楼会不会挡光	还有很多优质的中高楼层	0
15726	4372	3	三楼会不会挡光	我可以给你多介绍一下	0
15727	4372	4	三楼会不会挡光	PHONE我电话微信号	0
15728	4373	0	读什么学校	这边划片松柏二小，松柏中学	1
15729	4373	1	读什么学校	幼儿园是松柏幼儿园	1
15730	4373	2	读什么学校	您对学校有要求吗？	0
15731	4374	0	晒不到太阳吗?	采光一般，楼间距也还大	1
15732	4374	1	晒不到太阳吗?	您来看过吗？	0
15733	4374	2	晒不到太阳吗?	不是的哦	0
15734	4374	3	晒不到太阳吗?	哦哦	0
15735	4374	4	晒不到太阳吗?	没怎么降，比较平稳的	0
15736	4375	0	有房本就行，是吗	得落户	1
15737	4375	1	有房本就行，是吗	这个是学区	0
15738	4375	2	有房本就行，是吗	不限名额	0
15739	4375	3	有房本就行，是吗	就是两个娃，都能上	0
15740	4375	4	有房本就行，是吗	怎么样哦	0
15741	4376	0	可以看看吗？	您好	0
15742	4376	1	可以看看吗？	可以看房	1
15743	4376	2	可以看看吗？	您什么时候过来	0
15744	4377	0	这个靠里面吗	这是靠十里庙路的	0
15745	4377	1	这个靠里面吗	不靠	0
15746	4377	2	这个靠里面吗	嗯	0
15747	4378	0	这个看过，最低多少	这个是稍微大点的两居室	0
15748	4378	1	这个看过，最低多少	370	0
15749	4378	2	这个看过，最低多少	您跟谁看的呀	0
15750	4379	0	户型我看不怎么样	静安寺已经算是市中心了	0
15751	4379	1	户型我看不怎么样	九龙仓现在9月底交房  有一套在售看不到房子   开发商交房可以安排看房   也是大户型的4500万	0
15752	4379	2	户型我看不怎么样	所以啊   15年之后的房子基本没有	0
15753	4379	3	户型我看不怎么样	 10年之后的可以找找  	0
15754	4379	4	户型我看不怎么样	新房您考虑吗	0
15755	4380	0	我想去看看	可以的	1
15756	4380	1	我想去看看	👌	0
15757	4380	2	我想去看看	👌	0
15758	4381	0	多少空间	业主工作要调到广州	0
15759	4381	1	多少空间	刚调整了五万，您多少钱能接受？和业主沟通一下	1
15760	4381	2	多少空间	房子您看过吗？	0
15761	4382	0	价格可谈吗？	你那天过来我带你看一下  觉得房子合适了 在谈价格	1
15762	4382	1	价格可谈吗？	哥 你好久有时间呢	0
15763	4382	2	价格可谈吗？	你贵姓呢	0
15764	4383	0	那边学校随便读嘛	可以贷款	0
15765	4383	1	那边学校随便读嘛	四区旁边就有小学和幼儿园	1
15766	4383	2	那边学校随便读嘛	四区旁边是私立的，还有一个龙江路小学距离有一公里多一点	1
15767	4384	0	嗯，还是要去看看	要不您方便时这些社区都看下，这样您也有个了解。	1
15768	4384	1	嗯，还是要去看看	毛坯那个楼层位置都不错，两居肯定比小三居舒适。1303那套是满两年，比较适合家庭人员多，功能性强，就是紧凑些。	0
15769	4384	2	嗯，还是要去看看	中间会有网签的，网签以后房子就动不了了，首付款需要监管或者担保支付	0
15770	4385	0	这个我也想看看	4楼的房子	0
15771	4385	1	这个我也想看看	什么时候过去看看	0
15772	4385	2	这个我也想看看	看房方便	1
15773	4386	0	小学	曲家疃小学	1
15774	4386	1	小学	有301  35  36	0
15775	4386	2	小学	这是公交车	0
15776	4387	0	这个房子咋样？	?	0
15777	4387	1	这个房子咋样？	这房子挺不错	1
15778	4387	2	这个房子咋样？	是的电梯房	0
15779	4387	3	这个房子咋样？	一梯两户	0
15780	4387	4	这个房子咋样？	还能少点	0
15781	4388	0	这个房子有增值税吗	清水的那套房子房东已经安了中央空调，地板，厕所也装好了	0
15782	4388	1	这个房子有增值税吗	但是卖的还是清水的价格	0
15783	4388	2	这个房子有增值税吗	房东要换置	0
15784	4388	3	这个房子有增值税吗	改善居住条件	0
15785	4388	4	这个房子有增值税吗	这个房子是房东还后面才装修的	0
15786	4389	0	您好，我想咨询欧风华庭小区	多层洋房，别墅，小高层都有	0
15787	4389	1	您好，我想咨询欧风华庭小区	满二了	0
15788	4389	2	您好，我想咨询欧风华庭小区	请问您是想买多大面积的？	0
15789	4389	3	您好，我想咨询欧风华庭小区	喜欢多层洋房还是电梯高层	0
15790	4389	4	您好，我想咨询欧风华庭小区	是大平层吗？	0
15791	4390	0	能不能谈嘛 不然我找其他人再问下	怎么谈？我都没见过您	0
15792	4390	1	能不能谈嘛 不然我找其他人再问下	我在这工作6年了，看着房价涨起来的	0
15793	4390	2	能不能谈嘛 不然我找其他人再问下	现在是上行市场	0
15794	4391	0	其他费用还有哪些？还有议价空间吗？	好	0
15795	4391	1	其他费用还有哪些？还有议价空间吗？	好	0
15796	4392	0	初中呢？	地铁不是很近	0
15797	4392	1	初中呢？	大概在1.5到1.8公里	0
15798	4392	2	初中呢？	距离地铁有点远，您是考虑离地铁站近一点房子吗？	0
15799	4393	0	不是三牌楼小学和50中吗	是的	1
15800	4393	1	不是三牌楼小学和50中吗	你是要三小五十中吗？	0
15801	4393	2	不是三牌楼小学和50中吗	好的	0
15802	4394	0	您好，我想咨询七街公馆小区	了解一下	0
15803	4394	1	您好，我想咨询七街公馆小区	商务公寓	0
15804	4394	2	您好，我想咨询七街公馆小区	中学是福田外国语	0
15805	4394	3	您好，我想咨询七街公馆小区	商务公寓，是公寓不是住宅，首付五成	0
15806	4394	4	您好，我想咨询七街公馆小区	可以，商贷	0
15807	4395	0	最近看房的需求多吗	您好	0
15808	4395	1	最近看房的需求多吗	看房还可以，比之前方便点	0
15809	4395	2	最近看房的需求多吗	有看房的	0
15810	4396	0	能看吗	我刚到公司稍等一下	0
15811	4396	1	能看吗	一楼卖掉啦，可以看一套	0
15812	4396	2	能看吗	新丰苑您考虑吗？	0
15813	4397	0	业主所有的家具家电都留下吗？	盐道街小学东区	0
15814	4397	1	业主所有的家具家电都留下吗？	这是目前性价比最高的	0
15815	4397	2	业主所有的家具家电都留下吗？	您可以重点考虑这套	0
15816	4398	0	请问这个房子在俊腾的什么位置	最后一排楼	1
15817	4398	1	请问这个房子在俊腾的什么位置	是的	0
15818	4398	2	请问这个房子在俊腾的什么位置	房主诚心卖	0
15819	4399	0	房子能看吗？	可以看的	1
15820	4399	1	房子能看吗？	我有密码	1
15821	4399	2	房子能看吗？	您什么时候过来看	0
15822	4400	0	预计能聊很多吗	您先看一下房子能不能看得上	0
15823	4400	1	预计能聊很多吗	您能接受多少钱？我跟业主去聊一下！	1
15824	4400	2	预计能聊很多吗	不是	0
15825	4401	0	什么时候能够看房呢？	你好	0
15826	4401	1	什么时候能够看房呢？	你好	0
15827	4401	2	什么时候能够看房呢？	你好	0
15828	4402	0	说是205万，五一以后可以看	那估计是我维护的6楼的房子	0
15829	4402	1	说是205万，五一以后可以看	那个房子你看中的	0
15830	4402	2	说是205万，五一以后可以看	朝向问题	0
15831	4403	0	您好，请问这个房子周边有哪些学校？	世华龙樾是大概率事件	0
15832	4403	1	您好，请问这个房子周边有哪些学校？	这是今年的政策	0
15833	4403	2	您好，请问这个房子周边有哪些学校？	明年的不一定呢	0
15834	4403	3	您好，请问这个房子周边有哪些学校？	您家小孩什么时候上学啊	0
15835	4403	4	您好，请问这个房子周边有哪些学校？	我觉得应该没问题	0
15836	4404	0	想看看	可以的	1
15837	4404	1	想看看	你这边安排什么时候	1
15838	4404	2	想看看	你今天几点下班	0
15839	4405	0	什么时候能够看房呢？	看开泰的呀，有个房子我给您介绍一下	0
15840	4405	1	什么时候能够看房呢？	在忙吗？	0
15841	4405	2	什么时候能够看房呢？	还在忙吗？	0
15842	4406	0	看看呢	这几套都不错	0
15843	4406	1	看看呢	有时间吗 我给您线上讲解一下	0
15844	4406	2	看看呢	好的	0
15845	4407	0	香雪兰溪那套房能看吗？	昨天我让同事联系您了，您没接到电话吗？	0
15846	4407	1	香雪兰溪那套房能看吗？	我这几天请假回家了，没在北京，让同事给您约了	0
15847	4407	2	香雪兰溪那套房能看吗？	我一会再让他给您联系	0
15848	4408	0	什么时候能够看房呢？	可以啊！你什么时间方便	0
15849	4408	1	什么时候能够看房呢？	这个房子有钥匙的，随时可以看	1
15850	4408	2	什么时候能够看房呢？	那我可以先带你线上看房和实际看效果差不多呢，你现在方便吗？	0
15851	4409	0	您好，我正在看青枫墅园的房子	附近的新盘是嘛	0
15852	4409	1	您好，我正在看青枫墅园的房子	有的	0
15853	4409	2	您好，我正在看青枫墅园的房子	附近的新盘目前开盘的比较少了	0
15854	4409	3	您好，我正在看青枫墅园的房子	只有一些公寓或者商铺	0
15855	4409	4	您好，我正在看青枫墅园的房子	七彩小镇那边，富力中心，港丽中心	0
15856	4410	0	要是房子能看或者你嫩有带看	好吧，待会其他客户去看，我也去录个视频	0
15857	4410	1	要是房子能看或者你嫩有带看	钱先生，您晚上吃过饭，是否有时间过来	0
15858	4410	2	要是房子能看或者你嫩有带看	嗯嗯，那就不打搅了	0
15859	4411	0	明天看看去？	嗯，我约几天你来看吧，上午还是下午	1
15860	4411	1	明天看看去？	👌	0
15861	4411	2	明天看看去？	现在太晚了，明天早上约完了我告诉你可以看别的同户型	0
15862	4412	0	这个小区的周边配套是什么一个情况呀？	大面积一点的南向	0
15863	4412	1	这个小区的周边配套是什么一个情况呀？	但还没过二	0
15864	4412	2	这个小区的周边配套是什么一个情况呀？	帮您找找业主能配合过二的	0
15865	4412	3	这个小区的周边配套是什么一个情况呀？	可以加一下您的微信吗？	0
15866	4412	4	这个小区的周边配套是什么一个情况呀？	好的，请问您的微信号是多少？	0
15867	4413	0	两个能都看吗	4楼能看，2楼没钥匙得提前联系房主	1
15868	4413	1	两个能都看吗	大约几点看	0
15869	4413	2	两个能都看吗	方便留下联系方式吗	0
15870	4414	0	你估计能少好多	这个好想香	0
15871	4414	1	你估计能少好多	我估计几万.130左右吧	1
15872	4414	2	你估计能少好多	嗯嗯……	0
15873	4415	0	你好 他这个满几年了	满二年	1
15874	4415	1	你好 他这个满几年了	有个税，1%	0
15875	4415	2	你好 他这个满几年了	没有太多钱?	0
15876	4415	3	你好 他这个满几年了	可以来看看	0
15877	4415	4	你好 他这个满几年了	价格也能研究一下	0
15878	4416	0	您好，请问这套房子的周边配套有哪些？	小区门口就是丰辉广场。	1
15879	4416	1	您好，请问这套房子的周边配套有哪些？	学校在三丰阁。	1
15880	4416	2	您好，请问这套房子的周边配套有哪些？	这个小区到盛世国际也很近。	1
15881	4416	3	您好，请问这套房子的周边配套有哪些？	还有什么可以帮到你嘛？	0
15882	4417	0	这套房源价格还有优惠空间么？	有呀？	0
15883	4417	1	这套房源价格还有优惠空间么？	有呀！	1
15884	4418	0	现在可以看吗	这个没有钥匙	1
15885	4418	1	现在可以看吗	您要看，要约业主	1
15886	4418	2	现在可以看吗	能留个电话吗？我问了给你打电话	0
15887	4419	0	我想线下看房，不知道你哪天有时间	我这边随时都可以啊😁	1
15888	4419	1	我想线下看房，不知道你哪天有时间	有时间的话，您提前跟我说，我联系房东	1
15889	4419	2	我想线下看房，不知道你哪天有时间	可以的，我们周末不休息	0
15890	4420	0	580那套包家具？	是的	0
15891	4420	1	580那套包家具？	580万包家私	1
15892	4420	2	580那套包家具？	带车位	0
15893	4420	3	580那套包家具？	580那套实物更好看实用	0
15894	4421	0	满几	好	0
15895	4421	1	满几	需要什么价位的房子	0
15896	4421	2	满几	这几套都是四楼的那套是你的	0
15897	4421	3	满几	哦	0
15898	4421	4	满几	好的? 再见	0
15899	4422	0	在哪个位置呢	就在怡心湖这里	1
15900	4422	1	在哪个位置呢	你看要不要线上了解一下。	0
15901	4422	2	在哪个位置呢	是的	0
15902	4423	0	我发这个房子可以看吗	您大概几点有空	1
15903	4423	1	我发这个房子可以看吗	我问下业主	1
15904	4423	2	我发这个房子可以看吗	业主是年轻人，白天要上班的，四点半之后有可能可以看，具体要看他什么时间回来	1
15905	4424	0	现在能看房吗，疫情稳定吗	大连疫情稳定了	0
15906	4424	1	现在能看房吗，疫情稳定吗	可以看了	1
15907	4425	0	现在房贷利率多少	您好	0
15908	4425	1	现在房贷利率多少	您是首套二套	0
15909	4425	2	现在房贷利率多少	首套大约10左右 具体好看您的征信情况	0
15910	4426	0	是在什么位置的房？	在商量加装电梯	0
15911	4426	1	是在什么位置的房？	在北京路那边的	1
15912	4426	2	是在什么位置的房？	隔壁那栋已经加装好电梯了	0
15913	4427	0	可以看吗	可以看的，您这边要是考虑可以先来看房，看中的话再给业主沟通价格这块，	1
15914	4427	1	可以看吗	明天您有时间来看房吗	1
15915	4427	2	可以看吗	西单元的	0
15916	4428	0	什么时候能够看房呢？	您什么时候方便过来？	1
15917	4428	1	什么时候能够看房呢？	我跟业主预约一下	1
15918	4428	2	什么时候能够看房呢？	这套房子在7楼，总楼层7层	0
15919	4429	0	这套房是装好的嘛	还可以 门口就有公交站 轻轨站也比较近	0
15920	4429	1	这套房是装好的嘛	老师您什么时候有时间嘛 可以来实地看一下这边房子	0
15921	4429	2	这套房是装好的嘛	我给您看一下老师	0
15922	4429	3	这套房是装好的嘛	老师2房还比较多	0
15923	4429	4	这套房是装好的嘛	老师有的 ，有4 ，5套这样子 清水得比较少一点	0
15924	4430	0	价位可以少吗？	主卧室墙面有些损坏	0
15925	4430	1	价位可以少吗？	价格还可以谈	1
15926	4430	2	价位可以少吗？	业主急卖	0
15927	4431	0	您好，请问这个房子周边有哪些学校？	对学区有什么要求吗？	0
15928	4431	1	您好，请问这个房子周边有哪些学校？	这套是没有改的！您也可以看一下！	0
15929	4431	2	您好，请问这个房子周边有哪些学校？	大学诚这两套也可以看看！	0
15930	4431	3	您好，请问这个房子周边有哪些学校？	您看下明天有没有时间！我们可以约一下实地看房！	0
15931	4432	0	这个房子有贷款吗？	无抵押单独所有的	0
15932	4432	1	这个房子有贷款吗？	目前租出去价格1400	0
15933	4432	2	这个房子有贷款吗？	你们多久有空看房子呢？ 这个要早上十点左右能看	0
15934	4432	3	这个房子有贷款吗？	 是的 房东的价格就是57万	0
15935	4432	4	这个房子有贷款吗？	没问题 给个联系方式嘛 周末提前联系你	0
15936	4433	0	你好。你昨晚讲的那套现在能看吗	在的	0
15937	4433	1	你好。你昨晚讲的那套现在能看吗	好	0
15938	4434	0	您好，请问这个房子周边有哪些学校？	位置挑不挑呢	0
15939	4434	1	您好，请问这个房子周边有哪些学校？	哦哦，你目前比较喜欢哪里的房子	0
15940	4434	2	您好，请问这个房子周边有哪些学校？	这个户型喜欢不	0
15941	4434	3	您好，请问这个房子周边有哪些学校？	一梯三户 总高11层	0
15942	4434	4	您好，请问这个房子周边有哪些学校？	我给你线上带看瞅瞅	0
15943	4435	0	那那些小区 能上这个劲松分校？	如果选那个学校，建议考虑三环以内的房子	0
15944	4435	1	那那些小区 能上这个劲松分校？	劲松一区到九区，然后是华威北里，华威西里，劲松南路，潘家园东里和南里，方丹苑	0
15945	4435	2	那那些小区 能上这个劲松分校？	还有潘家园小区，华阳公寓，都城新屿，劲松嘉园	0
15946	4436	0	好久可以看哈房子	这套房子随时可以看	1
15947	4436	1	好久可以看哈房子	可以的	0
15948	4437	0	这个房子多少税多少	一期	0
15949	4437	1	这个房子多少税多少	哦	0
15950	4437	2	这个房子多少税多少	三期的有一套南北三居室，报价1100万，不满两年，您看过这个房子吗？	0
15951	4437	3	这个房子多少税多少	三期还有一套南北两居室，您看过了吗	0
15952	4437	4	这个房子多少税多少	我现在给您发一下，可以线上看房，您点进去就可以	0
15953	4438	0	您好，我想咨询陕西省体育训练中心家属院小区的信息	是的呢	0
15954	4438	1	您好，我想咨询陕西省体育训练中心家属院小区的信息	只有一栋	0
15955	4438	2	您好，我想咨询陕西省体育训练中心家属院小区的信息	不客气?	0
15956	4438	3	您好，我想咨询陕西省体育训练中心家属院小区的信息	您考虑新房吗	0
15957	4439	0	哪里的	青白江的	1
15958	4439	1	哪里的	 多大的呢？	0
15959	4440	0	也要求满多久才能上学么	有	0
15960	4440	1	也要求满多久才能上学么	满6年	0
15961	4440	2	也要求满多久才能上学么	不客气，计划让小孩上哪个学校	0
15962	4440	3	也要求满多久才能上学么	再帮您找下其它房源	0
15963	4441	0	有时间去看看	车位大概15要	0
15964	4441	1	有时间去看看	好的	1
15965	4441	2	有时间去看看	你好	0
15966	4442	0	您好，请问这个房子周边有哪些学校？	这套房子还在的	0
15967	4442	1	您好，请问这个房子周边有哪些学校？	划片区读珊瑚康恒小学  110中学	1
15968	4442	2	您好，请问这个房子周边有哪些学校？	走路15-20分钟	0
15969	4442	3	您好，请问这个房子周边有哪些学校？	这个小区是周边楼龄最新的小区13年的	0
15970	4442	4	您好，请问这个房子周边有哪些学校？	老师有兴趣过来看吗	0
15971	4443	0	房子什么情况呢	满五年唯一的	1
15972	4443	1	房子什么情况呢	二手卖进1300多万	1
15973	4443	2	房子什么情况呢	税费比较少	1
15974	4443	3	房子什么情况呢	看小区景观的	1
15975	4443	4	房子什么情况呢	也可以看到江景，但是会有部分遮挡	1
15976	4444	0	有房本么？	下了房产证也不能这个价格了	1
15977	4444	1	有房本么？	反正是有一定的风险了	0
15978	4444	2	有房本么？	房主人不错	0
15979	4444	3	有房本么？	对，谁都不敢保证	0
15980	4445	0	这房子价格还能谈多少？	看您的付款方式。	1
15981	4445	1	这房子价格还能谈多少？	您是首套二套？我给您算一下贷款	0
15982	4445	2	这房子价格还能谈多少？	买房是为了住吗？	0
15983	4446	0	我想看一下这套房子	您明天有时间过来看吗	1
15984	4446	1	我想看一下这套房子	好的	0
15985	4446	2	我想看一下这套房子	你好	0
15986	4447	0	这个房子在哪？	这个是青白江的房子哈	0
15987	4447	1	这个房子在哪？	你是考虑哪些区域呢？	0
15988	4447	2	这个房子在哪？	在视高那边有个项目，你要不要考虑一下嘛？在彭山那边的项目	0
15989	4448	0	这个能看吗	😊	0
15990	4448	1	这个能看吗	房子方便看	1
15991	4448	2	这个能看吗	😊	0
15992	4449	0	几楼呢？采光怎么样？	采光非常好	1
15993	4449	1	几楼呢？采光怎么样？	小区楼间距110米！	0
15994	4449	2	几楼呢？采光怎么样？	有时间看看本房吗？	0
15995	4449	3	几楼呢？采光怎么样？	这个楼层高，可以关注一下这套房子！	0
15996	4449	4	几楼呢？采光怎么样？	您这边方便加个微信吗，有好的房源可以及时推给您！	0
15997	4450	0	你不是今天带看吗？	我约的是2点这样，不知道他会不会出去	0
15998	4450	1	你不是今天带看吗？	所以还要问一下	0
15999	4450	2	你不是今天带看吗？	在这个房子这附近还有一套5楼，总价一样，但面积大一点，74方	0
16000	4451	0	这个房子能看不	您想什么时候看房	1
16001	4451	1	这个房子能看不	我问问业主	1
16002	4451	2	这个房子能看不	您联系方式多少	0
16003	4452	0	您好，请问这个户型有啥优缺点	客厅采光不太好	1
16004	4452	1	您好，请问这个户型有啥优缺点	两卧朝南	1
16005	4452	2	您好，请问这个户型有啥优缺点	方便的话可以把您手机号及微信给我吗？有什么新房子我第一时间联系您，信息资料同时也可以微信发给您。	0
16006	4452	3	您好，请问这个户型有啥优缺点	我的手机号是：PHONE（同微信），您可以加我微信，平时我朋友圈也会发优质房源，您可以看看；有任何问题可以随时咨询！	0
16007	4453	0	做低后的税费？	是的	0
16008	4453	1	做低后的税费？	但是具体的还是要交易中心的核价才行	1
16009	4453	2	做低后的税费？	客户是2套房子，然后贷款115万！其余给现金	0
16010	4453	3	做低后的税费？	现在有套小房子在卖的！55个平方2楼的！基本上只要价格下来都好卖的	0
16011	4453	4	做低后的税费？	客户是置换的你能等吗？	0
16012	4454	0	有没有中央空调	那套你朋友买的是不是	0
16013	4454	1	有没有中央空调	PHONE	0
16014	4454	2	有没有中央空调	你打我电话吧	0
16015	4454	3	有没有中央空调	这个得看哪个业主急卖就会降	0
16016	4454	4	有没有中央空调	有一套才74万	0
16017	4455	0	现在想看看啊	您说的是570万那套吗	0
16018	4455	1	现在想看看啊	6层	0
16019	4455	2	现在想看看啊	一居就这一个户型	0
16020	4456	0	您好，我正在看南郊中茵城的房子	没有啊 现在徐州限售	0
16021	4456	1	您好，我正在看南郊中茵城的房子	产证不满2 不能出售	0
16022	4456	2	您好，我正在看南郊中茵城的房子	明年部分房子就满2了	0
16023	4456	3	您好，我正在看南郊中茵城的房子	可以 稍等 	0
16024	4456	4	您好，我正在看南郊中茵城的房子	嗯	0
16025	4457	0	东区还是西区？	楼号还请您能够见谅！平台有规定不能透漏！您要有时间，我可以带您看房！	0
16026	4457	1	东区还是西区？	这套是西区	1
16027	4457	2	东区还是西区？	对应八小 五中	0
16028	4457	3	东区还是西区？	请问您是考虑孩子的教育问题还是改善性住房！这边可以提供您一点联系供参！	0
16029	4457	4	东区还是西区？	感觉您对武清这边的房子很是了解！	0
16030	4458	0	这儿能上什么中小学	您好	0
16031	4458	1	这儿能上什么中小学	巩化中心小学	1
16032	4458	2	这儿能上什么中小学	沙河中学 冠名首师大附中	1
16033	4459	0	最低价多少？	可以带您看看	0
16034	4459	1	最低价多少？	可以给您聊聊	0
16035	4459	2	最低价多少？	您有时间可以带您看看	0
16036	4460	0	还可以讲价 😜	我看哈喃	0
16037	4460	1	还可以讲价 😜	马上	0
16038	4460	2	还可以讲价 😜	没啥看的，都好贵，	0
16039	4461	0	可以看看	那老师您现在有没有时间呢	1
16040	4461	1	可以看看	我带您看看	0
16041	4461	2	可以看看	嗯	0
16042	4462	0	您好，请问这个房子周边有哪些学校？	洋城岗小学	1
16043	4462	1	您好，请问这个房子周边有哪些学校？	洋城学校	1
16044	4462	2	您好，请问这个房子周边有哪些学校？	玉泉学校	1
16045	4462	3	您好，请问这个房子周边有哪些学校？	玉泉学校是省一级学校	1
16046	4462	4	您好，请问这个房子周边有哪些学校？	教育资源都很好的	0
16047	4463	0	这个房子可以看吗	今天暂时看不了，业主出去玩了，价格是780万	1
16048	4463	1	这个房子可以看吗	是的，二楼	0
16049	4463	2	这个房子可以看吗	13楼，是公司产权的，基本要全款才可以，不然税很高	0
16050	4464	0	学区	哈哈哈  买房卖房都需要花很多时间	0
16051	4464	1	学区	对口的学区除了愉景华庭，还有颐和华城，万里一期，金华苑	1
16052	4464	2	学区	有没有电梯是硬性要求吗？	0
16053	4465	0	首付全下来20几万？	您稍等一下，我帮你简单算一下。	0
16054	4465	1	首付全下来20几万？	您今年多大年龄？	0
16055	4465	2	首付全下来20几万？	按房款67万买，首付我给你按30万算。	1
16056	4466	0	您好!这个房子的学位?	深圳市罗湖区水田小学，深圳市罗湖区东湖中学。	1
16057	4466	1	您好!这个房子的学位?	学位没有用	1
16058	4466	2	您好!这个房子的学位?	无抵押房	0
16059	4467	0	阳光怎么样	税款大概三万左右	0
16060	4467	1	阳光怎么样	房子装修还可以的，楼层的	0
16061	4467	2	阳光怎么样	房子装修还可以的，两层	0
16062	4468	0	家具家电都带吗	是的	1
16063	4468	1	家具家电都带吗	您看到的都带着	1
16064	4468	2	家具家电都带吗	您咨询的房子很优质，您有空看看吗	0
16065	4468	3	家具家电都带吗	或者您可以说说想在哪里购房，对房子的要求，我这边给您挑选匹配合适房源，为您购房节省时间	0
16066	4468	4	家具家电都带吗	?	0
16067	4469	0	想看这两间	我帮您约好。	1
16068	4469	1	想看这两间	明天几点?	1
16069	4469	2	想看这两间	好!	0
16070	4470	0	什么时候能够看房呢？	下午	1
16071	4470	1	什么时候能够看房呢？	你好	0
16072	4470	2	什么时候能够看房呢？	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。	0
16073	4471	0	房子价格大概能谈多少	131以上	0
16074	4471	1	房子价格大概能谈多少	不行	0
16075	4471	2	房子价格大概能谈多少	确实不行	0
16076	4472	0	装修呢？	报的也是精装修?	1
16077	4472	1	装修呢？	还有119平正3房的275万	0
16078	4472	2	装修呢？	也是不靠高架的	0
16079	4472	3	装修呢？	但是个人觉得275万的话还是不买这个小区的好	0
16080	4472	4	装修呢？	?	0
16081	4473	0	除了这个税还要交什么税	双气都没有吗？	0
16082	4473	1	除了这个税还要交什么税	有1%个税，契税首套1%，二套1.5%，1%土地出让金	1
16083	4473	2	除了这个税还要交什么税	您办房本了吗	0
16084	4473	3	除了这个税还要交什么税	如果没交契税票没办房本还有5.3%的增值税	1
16085	4473	4	除了这个税还要交什么税	房本办了有两年时间吗	0
16086	4474	0	帮我约几个龙门的	你更喜欢装修的还是毛坯的？	0
16087	4474	1	帮我约几个龙门的	要三房还是4房？	0
16088	4474	2	帮我约几个龙门的	您这边总价预算多少呢？	0
